ASIN,Book Title,Amazon Link,Episode Count,Episode Numbers
"B002RI9Y50","The Unconsoled","https://www.amazon.in/Unconsoled-Kazuo-Ishiguro-ebook/dp/B002RI9Y50/ref=sr_1_1?keywords=unconsoled",2,"230;230"
"014342761X","The World of Hrishikesh Mukherjee","https://www.amazon.in/World-Hrishikesh-Mukherjee-Film-Maker-Everyone/dp/014342761X/ref=sr_1_1?dchild=1",2,"230;230"
"B0949H2MP3","China&#8217;s Civilian Army: The Making of Wolf Warrior Diplomacy","https://www.amazon.in/Chinas-Civilian-Army-Warrior-Diplomacy-ebook/dp/B0949H2MP3/ref=sr_1_1?dchild=1",2,"231;231"
"B071NJBT8D","Media Politics in China: Improvising Power under Authoritarianism","https://www.amazon.in/Media-Politics-China-Improvising-Authoritarianism-ebook/dp/B071NJBT8D/ref=sr_1_1?dchild=1",2,"231;231"
"0393912728","Policy Paradox – The Art of Political Decision Making","https://www.amazon.in/Policy-Paradox-Political-Decision-Making/dp/0393912728/ref=sr_1_5?dchild=1",6,"231;231;233;233;313;313"
"B092SL8TCQ","Smokeless War: China&#8217;s Quest for Geopolitical Dominance","https://www.amazon.in/Smokeless-War-Chinas-Geopolitical-Dominance-ebook/dp/B092SL8TCQ/ref=sr_1_1?dchild=1",2,"231;231"
"0674979400","The China Questions – Critical Insights into a Rising Power","https://www.amazon.in/China-Questions-Critical-Insights-Rising/dp/0674979400/ref=sr_1_2?dchild=1",2,"231;231"
"B08LCWJH55","The Invention of China","https://www.amazon.in/Invention-China-Bill-Hayton-ebook/dp/B08LCWJH55/ref=sr_1_1?keywords=The+invention+of+china",2,"231;231"
"B00CBFPRNC","Wealth and Power: China&#8217;s Long March to the Twenty-first Century","https://www.amazon.in/Wealth-Power-Chinas-Twenty-first-Century-ebook/dp/B00CBFPRNC/ref=sr_1_3?keywords=wealth+and+power",2,"231;231"
"0063052644","Wuhan Diary: Dispatches from a Quarantined City","https://www.amazon.in/Wuhan-Diary-Dispatches-Quarantined-City/dp/0063052644/ref=sr_1_2?dchild=1",2,"231;231"
"019561643X","A House Divided: Origin and Development of Hindi/Hindavi","https://www.amazon.in/House-Divided-Origin-Development-Hindavi/dp/019561643X",1,"232"
"B00HVPSXNS","English","https://www.amazon.in/Hundred-Years-Solitude-Marquez-2014-ebook/dp/B00HVPSXNS/ref=sr_1_1?keywords=100+years+of+solitude",10,"232;232;306;306;307;307;311;311;327;327"
"B00DQ8GDV8","Guns, Germs and Steel","https://www.amazon.in/Guns-Germs-Steel-History-Everbody-ebook/dp/B00DQ8GDV8/ref=sr_1_1?keywords=jared+diamond",2,"232;232"
"8125019790","Hindi Nationalism","https://www.amazon.in/Hindi-Nationalism-Tracks-Times-Alok/dp/8125019790/ref=sr_1_1?dchild=1",8,"232;232;255;255;263;263;330;330"
"1565844750","On Language","https://www.amazon.in/Language-Chomskys-Classic-Works-Responsibility/dp/1565844750",1,"232"
"935009262X","Songs of Kabir","https://www.amazon.in/Songs-Kabir-Arvind-Krishna-Mehrotra/dp/935009262X/ref=sr_1_1?dchild=1",2,"232;232"
"B018RGALE8","Spanish","https://www.amazon.in/soledad-Spanish-Gabriel-Garc%C3%ADa-M%C3%A1rquez-ebook/dp/B018RGALE8/ref=sr_1_1?keywords=Cien+a%C3%B1os+de+soledad",2,"232;232"
"0375761373","The Baburnama: Memoirs of Babur, Prince and Emperor","http://amazon.in/Baburnama-Memoirs-Emperor-Library-Classics/dp/0375761373/ref=sr_1_4?dchild=1",2,"232;232"
"B004MPR80E","The Emperor of All Maladies","https://www.amazon.in/Emperor-All-Maladies-Siddhartha-Mukherjee-ebook/dp/B004MPR80E/ref=sr_1_2?keywords=emperor+of+maladies",2,"232;232"
"B002RI9DJW","The Language Instinct: How the Mind Creates Language","https://www.amazon.in/Language-Instinct-Creates-Penguin-Science-ebook/dp/B002RI9DJW/ref=tmm_kin_swatch_0?_encoding=UTF8",2,"232;232"
"B007IVBRWY","The Song of the Dodo","https://www.amazon.in/Song-Dodo-Island-Biogeography-Extinctions-ebook/dp/B007IVBRWY/ref=sr_1_7?keywords=david+quammen",2,"232;232"
"B07D1SMPZ7","The Tangled Tree","https://www.amazon.in/Tangled-Tree-Radical-History-Life-ebook/dp/B07D1SMPZ7/ref=sr_1_2?keywords=david+quammen",2,"232;232"
"0670093688","Wanderers, Kings, Merchants: The Story of India through Its Languages","https://www.amazon.in/Wanderers-Kings-Merchants-through-Languages/dp/0670093688/ref=sr_1_1?dchild=1",18,"232;232;250;250;251;251;263;263;279;279;284;284;297;297;312;312;315;315"
"1889119296","A Practical Guide for Policy Analysis","https://www.amazon.in/Practical-Guide-Policy-Analysis-Eightfold/dp/1889119296/ref=sr_1_7?dchild=1",2,"233;233"
"0976702606","Banishing Bureaucracy","https://www.amazon.in/Banishing-Bureaucracy-Strategies-Reinventing-Government/dp/0976702606/ref=sr_1_1?dchild=1",2,"233;233"
"B0019VWXPO","Discover Your Inner Economist","https://www.amazon.in/Discover-Your-Inner-Economist-Incentives-ebook/dp/B0019VWXPO/ref=sr_1_7?keywords=tyler+cowen",2,"233;233"
"0321013492","Essence of Decision","https://www.amazon.in/Essence-Decision-Explaining-Missile-Alternative/dp/0321013492/ref=sr_1_2?dchild=1",2,"233;233"
"B0769XK7D6","Factfulness","https://www.amazon.in/Factfulness-Reasons-Wrong-Things-Better-ebook/dp/B0769XK7D6/ref=sr_1_1?keywords=factfulness",6,"233;233;309;309;334;334"
"B015WJ1C8W","Governing the Commons","https://www.amazon.in/Governing-Commons-Evolution-Institutions-Collective-ebook/dp/B015WJ1C8W/ref=sr_1_2?keywords=governing+the+commons",4,"233;233;307;307"
"B082SXZFC9","Humankind: A Hopeful History","https://www.amazon.in/Humankind-Hopeful-History-Rutger-Bregman-ebook/dp/B082SXZFC9/ref=sr_1_2?keywords=humankind",4,"233;233;303;303"
"B008GUIEYU","The Lessons of History","https://www.amazon.in/Lessons-History-Will-Durant-ebook/dp/B008GUIEYU/ref=sr_1_1?keywords=the+lessons+of+history",4,"233;233;268;268"
"B01D7BC4UW","Finding India in China","https://www.amazon.in/Finding-India-China-Travels-Lesser-ebook/dp/B01D7BC4UW/ref=sr_1_1?dchild=1",2,"234;234"
"0143420224","From Heaven Lake","https://www.amazon.in/Heaven-Lake-Vikram-Seth/dp/0143420224/ref=sr_1_1?dchild=1",2,"234;234"
"9391165087","India Versus China : Why They Are Not Friends","https://www.amazon.in/India-Versus-China-they-Friends/dp/9391165087/ref=sr_1_3?dchild=1",2,"234;234"
"0143028138","Roots of Terrorism","https://www.amazon.in/Roots-Terrorism-Kanti-P-Bajpai/dp/0143028138/ref=sr_1_4?dchild=1",2,"234;234"
"B06XCG4J18","Soft Power: The Means To Success In World Politics","https://www.amazon.in/Soft-Power-Means-Success-Politics-ebook/dp/B06XCG4J18/ref=tmm_kin_swatch_0?_encoding=UTF8",2,"234;234"
"B00LPDYBDS","Strangers across the Border","https://www.amazon.in/Strangers-across-Border-Encounters-Boomtown-ebook/dp/B00LPDYBDS/ref=sr_1_1?keywords=reshma+patil",2,"234;234"
"B06XCG654F","The Future of Power","https://www.amazon.in/Future-Power-Jr-Joseph-Nye-ebook/dp/B06XCG654F/ref=sr_1_4?keywords=joseph+nye",2,"234;234"
"B00PIOMGWI","The Hedgehog And The Fox","https://www.amazon.in/Hedgehog-Fox-Essay-Tolstoys-History-ebook/dp/B00PIOMGWI/ref=sr_1_2?dchild=1",6,"234;234;279;279;341;341"
"036746389X","A Fragmented Feminism","https://www.amazon.in/Fragmented-Feminism-Letters-Anandibai-Joshee/dp/036746389X/ref=sr_1_6?dchild=1",2,"235;235"
"B095176V6Y","THE MEMOIRS OF DR. HAIMABATI SEN: FROM CHILD WIDOW TO LADY DOCTOR","https://www.amazon.in/gp/product/B095176V6Y/ref=ppx_yo_dt_b_d_asin_title_o02?ie=UTF8",14,"235;235;251;251;284;284;293;293;311;311;319;319;351;351"
"8178243385","CROSSING THRESHOLDS","https://www.amazon.in/Crossing-Thresholds-Meera-Kosambi/dp/8178243385/ref=sr_1_2?dchild=1",2,"235;235"
"B07BW911F7","Bad Blood","https://www.amazon.in/Bad-Blood-Secrets-Silicon-Startup-ebook/dp/B07BW911F7/ref=sr_1_1?keywords=bad+blood",4,"235;235;299;299"
"B06XXYNLZ9","Following Fish","https://www.amazon.in/Following-Fish-Samanth-Subramanian-ebook/dp/B06XXYNLZ9/ref=sr_1_2?crid=Q6XN1DFHZW8M",2,"235;235"
"B0112OONZA","Killers of the Flower Moon","https://www.amazon.in/Killers-Flower-Moon-Money-Murder-ebook/dp/B0112OONZA/ref=sr_1_2?dchild=1",2,"235;235"
"B096VSSN2F","Lady Doctors: The Untold Stories of India&#8217;s First Women in Medicine","https://www.amazon.in/Lady-Doctors-Untold-Stories-Medicine-ebook/dp/B096VSSN2F/ref=sr_1_1?crid=27P4W2Q8T96B1",12,"235;235;251;251;284;284;303;303;319;319;322;322"
"B07TJ2VYG7","Superior","https://www.amazon.in/Superior-Return-Science-Angela-Saini-ebook/dp/B07TJ2VYG7/ref=sr_1_1?keywords=angela+saini",2,"235;235"
"B00BKQ027Y","The Blue Flower","https://www.amazon.in/Blue-Flower-Penelope-Fitzgerald-ebook/dp/B00BKQ027Y/ref=sr_1_6?dchild=1",2,"235;235"
"B00BKQ029C","The Bookshop","https://www.amazon.in/Bookshop-Penelope-Fitzgerald-ebook/dp/B00BKQ029C/ref=sr_1_2?keywords=penelope+fitzgerald",2,"235;235"
"B00BKQ02TM","The Gate of Angels","https://www.amazon.in/Gate-Angels-Penelope-Fitzgerald-ebook/dp/B00BKQ02TM/ref=sr_1_12?keywords=penelope+fitzgerald",4,"235;235;266;266"
"B097S3DZJF","A Rude Life","https://www.amazon.in/Rude-Life-Vir-Sanghvi-ebook/dp/B097S3DZJF/ref=sr_1_3?keywords=vir+sanghvi",6,"236;236;270;270;302;302"
"938306465X","An Era of Darkness","https://www.amazon.in/Era-Darkness-British-Empire-India/dp/938306465X/ref=sr_1_1_sspa?dchild=1",2,"236;236"
"B06XY2LF3K","Imagining India","https://www.amazon.in/gp/product/B06XY2LF3K/ref=dbs_a_def_rwt_bibl_vppi_i1",2,"236;236"
"B07B4J7QLM","Inglorious Empire","https://www.amazon.in/Inglorious-Empire-What-British-India/dp/B07B4J7QLM/ref=sr_1_5?dchild=1",2,"236;236"
"B000M1HN5M","Newsman&#8217;s English","https://www.amazon.com/Newsmans-English-Writing-Lively-Effective/dp/B000M1HN5M",1,"236"
"0434905534","Pictures on a Page","https://www.amazon.in/Pictures-page-photo-journalism-graphics-picture/dp/0434905534/ref=sr_1_5?dchild=1",4,"236;236;277;277"
"B01MZ0LA7J","Rebooting India","https://www.amazon.in/gp/product/B01MZ0LA7J/ref=dbs_a_def_rwt_bibl_vppi_i0",2,"236;236"
"B004REJPZ6","Sacred Games","https://www.amazon.in/Sacred-Games-Vikram-Chandra-ebook/dp/B004REJPZ6/ref=sr_1_1?keywords=sacred+games",2,"236;236"
"B000FC0PDA","The Great Gatsby","https://www.amazon.in/Great-Gatsby-F-Scott-Fitzgerald-ebook/dp/B000FC0PDA/ref=sr_1_3?dchild=1",4,"236;236;254;254"
"B00AG8FZ1K","The Powers That Be","https://www.amazon.in/Powers-That-Be-David-Halberstam-ebook/dp/B00AG8FZ1K/ref=sr_1_9?keywords=david+halberstam",2,"236;236"
"B004MYFLBS","Free To Choose: A Personal Statement","https://www.amazon.in/Free-Choose-Statement-Milton-Friedman-ebook/dp/B004MYFLBS/ref=sr_1_1?keywords=free+to+choose",2,"237;237"
"B06XXTB52S","Page Not Found","https://www.amazon.in/Autobiography-Jawaharlal-Nehru-ebook/dp/B06XXTB52S/ref=sr_1_3?keywords=nehru+autobiography",2,"237;237"
"B06XY26S57","Page Not Found","https://www.amazon.in/India-Unbound-Independence-Global-Information-ebook/dp/B06XY26S57/ref=sr_1_1?keywords=india+unbound",2,"237;237"
"B00LPJ8T76","Defying the Odds: The Rise of Dalit Entrepreneurs","https://www.amazon.in/Defying-Odds-Rise-Dalit-Entrepreneurs-ebook/dp/B00LPJ8T76/ref=sr_1_1?keywords=defying+the+odds",6,"237;237;296;296;300;300"
"0670089516","India Transformed: 25 Years of Economic Reforms","https://www.amazon.in/India-Transformed-Years-Economic-Reforms/dp/0670089516/ref=sr_1_1?dchild=1",2,"237;237"
"B008CDS17G","The Clash of Economic Ideas","https://www.amazon.in/Clash-Economic-Ideas-Lawrence-White-ebook/dp/B008CDS17G/ref=sr_1_1?keywords=lawrence+white+clash+of+economic+ideas",4,"237;237;262;262"
"B06XKX24R5","The Tyranny of Experts","https://www.amazon.in/Tyranny-Experts-Economists-Dictators-Forgotten-ebook/dp/B06XKX24R5/ref=sr_1_1?keywords=william+easterly",2,"237;237"
"B000QJLQXU","The White Man&#8217;s Burden","https://www.amazon.in/White-Mans-Burden-Efforts-Little-ebook/dp/B000QJLQXU/ref=sr_1_2?keywords=william+easterly",2,"237;237"
"8174761675","We, the People","https://www.amazon.in/We-People-N-Palkhivala/dp/8174761675/ref=sr_1_7?dchild=1",2,"237;237"
"B00ID32XTW","A Shot At History: My Obsessive Journey to Olympic Gold","https://www.amazon.in/Shot-At-History-Obsessive-Journey-ebook/dp/B00ID32XTW/ref=sr_1_2?keywords=abhinav+bindra",4,"238;238;308;308"
"B07SL61KX4","Go!: India&#8217;s Sporting Transformation","https://www.amazon.in/Go-Sporting-Transformation-Aparna-Ravichandran-ebook/dp/B07SL61KX4/ref=sr_1_2?keywords=nandan+kamath",2,"238;238"
"B002RI9PKO","Outliers: The Story of Success","https://www.amazon.in/Outliers-Story-Success-Malcolm-Gladwell-ebook/dp/B002RI9PKO/ref=sr_1_2?dchild=1",2,"238;238"
"B07BMZVVB5","The Psychological Impact of the Partition of India","https://www.amazon.in/Psychological-Impact-Partition-India-ebook/dp/B07BMZVVB5/ref=sr_1_1?keywords=alok+sarin",2,"238;238"
"B005FQCC2I","Always Kabhi Kabhi","https://www.amazon.in/Always-Kabhi-Zoa-Morani/dp/B005FQCC2I/ref=sr_1_3?dchild=1",2,"239;239"
"B07891J4NW","Amazon Prime","https://www.amazon.com/Always-Kabhi-Zoa-Morani/dp/B07891J4NW",1,"239"
"0174480199","Biology &#8211; A Functional Approach","https://www.amazon.in/Biology-Functional-Approach-Michael-Roberts/dp/0174480199",1,"239"
"B09BNTXK82","Confluence of Cultures","https://www.amazon.in/Confluence-Cultures-Buddhist-Mosques-Mausoleums-ebook/dp/B09BNTXK82/ref=sr_1_1?dchild=1",2,"239;239"
"B0037RDPEG","Eat Pray Love: One Woman&#8217;s Search for Everything","https://www.amazon.in/Eat-Pray-Love-Womans-Everything-ebook/dp/B0037RDPEG/ref=sr_1_2?keywords=eat%2C+pray%2C+love",2,"239;239"
"B07H94NF95","Speechless: What would you say if your life depended on it? A Pocket-Guide to Public Speaking","https://www.amazon.in/Speechless-What-would-your-depended-ebook/dp/B07H94NF95/ref=tmm_kin_swatch_0?_encoding=UTF8",4,"239;239;309;309"
"B083X758NX","The Artist&#8217;s Way: A Spiritual Path to Higher Creativity","https://www.amazon.in/Artists-Way-Spiritual-Higher-Creativity-ebook/dp/B083X758NX/ref=sr_1_1?dchild=1",4,"239;239;309;309"
"B0042JSQLU","Art & Fear: Observations on the Perils (and Rewards) of Artmaking","https://www.amazon.in/Art-Fear-Observations-Rewards-Artmaking-ebook/dp/B0042JSQLU/ref=sr_1_1?keywords=art+and+fear",2,"240;240"
"B09BMWSHXQ","How Come No One Told Me That?","https://www.amazon.in/How-Come-One-Told-That-ebook/dp/B09BMWSHXQ/ref=sr_1_1?keywords=prakash+iyer",2,"240;240"
"B09BCBXG4N","Bullets Over Bombay","https://www.amazon.in/Bullets-Over-Bombay-Uday-Bhatia-ebook/dp/B09BCBXG4N/ref=sr_1_3?keywords=uday+bhatia",2,"241;241"
"B002ZJSU7O","Have You Seen?: A Personal Introduction to 1,000 Films","https://www.amazon.in/Have-You-Seen-Introduction-masterpieces-ebook/dp/B002ZJSU7O/ref=tmm_kin_swatch_0?_encoding=UTF8",2,"241;241"
"0195645863","Jawaharlal Nehru : Rebel and Statesman","https://www.amazon.in/Jawaharlal-Nehru-Rebel-Statesman-Nanda/dp/0195645863/ref=sr_1_5?dchild=1",2,"241;241"
"8190617311","My Friend Sancho","https://www.amazon.in/My-Friend-Sancho-Amit-Varma/dp/8190617311/ref=sr_1_1?dchild=1",6,"241;241;293;293;311;311"
"819006021X","So Many Cinemas","https://www.amazon.in/So-Many-Cinemas-Motion-Picture/dp/819006021X/ref=sr_1_1?dchild=1",2,"241;241"
"B01JWG0OVC","A Feast of Vultures: The Hidden Business of Democracy in India","https://www.amazon.in/Feast-Vultures-Hidden-Business-Democracy-ebook/dp/B01JWG0OVC/ref=sr_1_3?crid=3VDDQYIFUI236",2,"242;242"
"8187330155","Afghanistan: The Bear Trap","https://www.amazon.in/Afghanistan-Bear-Trap-Defeat-Superpower/dp/8187330155/ref=sr_1_1?dchild=1",2,"242;242"
"B008MXWTN8","Curfewed Night","https://www.amazon.in/Curfewed-Night-Basharat-Peer-ebook/dp/B008MXWTN8/ref=sr_1_1?keywords=basharat+peer",4,"242;242;295;295"
"B00AWLAYWQ","Our Moon Has Blood Clots","https://www.amazon.in/Our-Moon-Has-Blood-Clots-ebook/dp/B00AWLAYWQ/ref=sr_1_1?keywords=rahul+pandita",2,"242;242"
"0812986709","Poland","https://www.amazon.in/Poland-Novel-James-Michener/dp/0812986709/ref=sr_1_1?dchild=1",2,"242;242"
"B00UDCNMI2","The Geography of Genius","https://www.amazon.in/Geography-Genius-Creative-Ancient-Silicon-ebook/dp/B00UDCNMI2/ref=sr_1_1?keywords=geography+of+genius",2,"242;242"
"B099K1YT3D","The Silent Coup: A History of India&#8217;s Deep State","https://www.amazon.in/Silent-Coup-History-Indias-State-ebook/dp/B099K1YT3D/ref=sr_1_2?crid=3VDDQYIFUI236",10,"242;242;247;247;262;262;270;270;302;302"
"B018X6D5Q8","This Unquiet Land: Stories from India's Fault Lines","https://www.amazon.in/This-Unquiet-Land-Stories-Indias-ebook/dp/B018X6D5Q8/ref%3Dsr_1_1?dchild%3D1%26keywords%3Dbarkha%2Bdutt%26qid%3D1632105469%26qsid%3D260-7709436-8539539%26sr%3D8-1%26sres%3D9382277161%252CB01N43OJXM%252CB01N780AXA%252C9388292316%252CB01GYR8NI8%252CB07TKC49D7%252C0199474117%252C9351778312%252CB01HTIWGIE%252C0670088978%252C812910699X%252C1943438889%252C8175993103%252CB07MFFGMRF%252CB00HSP8WMS%252CB07DHW6PJH",2,"243;243"
"1439101655","The Nurture Assumption","https://www.amazon.in/Nurture-Assumption-Children-Revised-Updated/dp/1439101655/ref=sr_1_1?dchild=1",14,"243;243;266;266;293;293;301;301;311;311;322;322;329;329"
"B00JUS9AUE","A Matter of Rats","https://www.amazon.in/Matter-Rats-Amitava-Kumar-ebook/dp/B00JUS9AUE/ref%3Dsr_1_9?dchild%3D1%26keywords%3Damitava%2Bkumar%2Bbihar%26qid%3D1632710243%26qsid%3D260-7709436-8539539%26sr%3D8-9%26sres%3D9354227503%252C8189338870%252CB084R8S1Y9%252C9313199750%252C9382616454%252C935316866X%252C9382277226%252C1636694802%252CB01LDLN416%252C9388292510%252CB08GCJLR6D%252C9388292529%252C0330514024%252C9386021005%252C9353336627%252C1478006277",4,"244;244;265;265"
"B002RI97KC","Eichmann in Jerusalem: A Report on the Banality of Evil","https://www.amazon.in/Eichmann-Jerusalem-Penguin-Classics-Hannah-ebook/dp/B002RI97KC/ref=sr_1_12?keywords=hannah+arendt",2,"244;244"
"B09GPRPL2Q","False Allies: India’s Maharajahs in the Age of Ravi Varma","https://www.amazon.in/False-Allies-Indias-Maharajahs-Varma-ebook/dp/B09GPRPL2Q/ref=sr_1_3?keywords=manu+pillai",2,"244;244"
"B0182EZKY6","Ivory Throne: Chronicles of the House of Travancore","https://www.amazon.in/Ivory-Throne-Chronicles-House-Travancore-ebook/dp/B0182EZKY6/ref=sr_1_7?keywords=manu+pillai",2,"244;244"
"B00DHIYEZY","Piercing","https://www.amazon.in/Piercing-Ryu-Murakami-ebook/dp/B00DHIYEZY/ref=sr_1_2?keywords=ryu+murakami",4,"244;244;318;318"
"B07YYM8WKS","Rebel Sultans: The Deccan from Khilji to Shivaji","https://www.amazon.in/Rebel-Sultans-Deccan-Khilji-Shivaji-ebook/dp/B07YYM8WKS/ref=sr_1_5?keywords=manu+pillai",2,"244;244"
"B08W2NF4F3","Royals and Rebels: The Rise and Fall of the Sikh Empire","https://www.amazon.in/Royals-Rebels-Rise-Fall-Empire-ebook/dp/B08W2NF4F3/ref=sr_1_1?keywords=priya+atwal",2,"244;244"
"B014T9HKN2","SPQR: A History of Ancient Rome","https://www.amazon.in/SPQR-History-Ancient-Mary-Beard-ebook/dp/B014T9HKN2/ref=sr_1_3?keywords=mary+beard",4,"244;244;321;321"
"B07RHM6W91","The Courtesan, the Mahatma and the Italian Brahmin","https://www.amazon.in/Courtesan-Mahatma-Italian-Brahmin-History-ebook/dp/B07RHM6W91/ref=sr_1_8?dchild=1",2,"244;244"
"B07YZ6N2NR","Bottle of Lies: Ranbaxy and the Dark Side of Indian Pharma","https://www.amazon.in/Bottle-Lies-Ranbaxy-Indian-Pharma-ebook/dp/B07YZ6N2NR/ref=sr_1_1?keywords=Bottle+of+Lies",4,"245;245;329;329"
"1639403558","Healing the Pharmacy of the World","https://www.amazon.in/Healing-Pharmacy-World-Manufacturing-Regulation/dp/1639403558/ref=sr_1_3?dchild=1",2,"245;245"
"B09DFW5YZX","Page Not Found","https://www.amazon.in/Indian-Innings-Journey-Cricket-1947-ebook/dp/B09DFW5YZX/ref%3Dsr_1_1?keywords%3Dayaz%2Bmemon%26qid%3D1633895489%26qsid%3D260-7709436-8539539%26sr%3D8-1%26sres%3D9390679044%252C8184955243%252C8184955251%252C818495526X%252C8184955235%252C0863112978%252CB07SSLMFVY%252C8186025065%252C8184956061%252C9350290359",2,"246;246"
"B013UWFM52","Deep Work","https://www.amazon.in/Deep-Work-Focused-Success-Distracted-ebook/dp/B013UWFM52/ref=sr_1_1?keywords=deep+work",10,"246;246;250;250;293;293;299;299;301;301"
"0706902556","My Cricketing Years","https://www.amazon.in/My-Cricketing-Years-Ajit-Wadekar/dp/0706902556/ref=sr_1_1?dchild=1",2,"246;246"
"8129118017","Sunny Days: Sunil Gavaskar's Own Story","https://www.amazon.in/dp/8129118017/ref%3Dsspa_dk_bot_sx_aax_0?psc%3D1%26spLa%3DZW5jcnlwdGVkUXVhbGlmaWVyPUEyTkszTEFRV09ZWlRKJmVuY3J5cHRlZElkPUEwMjE1ODAyMTExT0tXRUdDM1U5MSZlbmNyeXB0ZWRBZElkPUEwOTQwOTc3MlUxRTdQMzZBTjkyUiZ3aWRnZXROYW1lPXNwX3NlYXJjaF9mb290ZXJfc2hhcmVkJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ%3D%3D",2,"246;246"
"1408127563","The Wisden Book of Test Cricket (1877-1977)","https://www.amazon.in/Wisden-Book-Test-Cricket-1877-1977/dp/1408127563/ref=sr_1_2?dchild=1",4,"246;246;286;286"
"1458716554","Government&#8217;s End","https://www.amazon.in/Governments-End-Washington-Stopped-Working/dp/1458716554/ref=sr_1_fkmr0_1?dchild=1",2,"247;247"
"B07NMGNWNZ","How to Win an Indian Election","https://www.amazon.in/How-Win-Indian-Election-Political-ebook/dp/B07NMGNWNZ/ref=sr_1_3?keywords=shivam+shankar+singh",2,"247;247"
"B097J8NHPL","The Art Of Conjuring Alternate Realities","https://www.amazon.in/Art-Conjuring-Alternate-Realities-Information-ebook/dp/B097J8NHPL/ref=sr_1_2?keywords=shivam+shankar+singh",2,"247;247"
"B06XBY3XJV","The Dictator&#8217;s Handbook","https://www.amazon.in/Dictators-Handbook-Behavior-Almost-Politics-ebook/dp/B06XBY3XJV/ref=sr_1_1?keywords=dictator%27s+handbook",2,"247;247"
"B08FHZ5L47","The Psychology of Money","https://www.amazon.in/Psychology-Money-Morgan-Housel-ebook/dp/B08FHZ5L47/ref=sr_1_1?crid=3UG6KCS5YL66B",2,"247;247"
"B007IR5544","24 Akbar Road","https://www.amazon.in/24-Akbar-Road-Revised-Updated-ebook/dp/B007IR5544/ref=sr_1_1?keywords=24+akbar+road",2,"248;248"
"8125040137","Caste in Indian Politics","https://www.amazon.in/Caste-Indian-Politics-Rajni-Khothri/dp/8125040137/ref=sr_1_1?dchild=1",2,"248;248"
"B08TRRCJ29","Democracy without Associations","https://www.amazon.in/gp/product/B08TRRCJ29/ref=dbs_a_def_rwt_hsch_vapi_tkin_p1_i2",2,"248;248"
"B01MD17IHG","Hindi","https://www.amazon.in/Rag-Darbari-Hindi-Shrilal-Shukla-ebook/dp/B01MD17IHG/ref=sr_1_4?keywords=raag+darbari",2,"248;248"
"B01MFFDBZT","Murdahiya","https://www.amazon.in/Murdahiya-Hindi-Dr-Tulsiram-ebook/dp/B01MFFDBZT/ref=sr_1_1?crid=2WL6CV2KY9UYD",2,"248;248"
"B08L583XPV","Politics In India","https://www.amazon.in/Politics-India-2nd-Rajni-Kothari-ebook/dp/B08L583XPV/ref=sr_1_2?keywords=rajni+kothari",2,"248;248"
"B07K2ZYHGT","Page Not Found","https://www.amazon.in/Fire-Burns-Blue-History-Cricket-ebook/dp/B07K2ZYHGT/ref%3Dsr_1_1?dchild%3D1%26keywords%3Dfire%2Bburns%2Bblue%26qid%3D1635709528%26qsid%3D260-7709436-8539539%26sr%3D8-1%26sres%3D9387894436%252CB086YN9ZHH%252CB085WBVVXF%252CB01AEVCLJ2%252C0994948603%252CB009Z2MT1M%252CB07FMLPCPK%252CB0724ZSYKX%252CB07V1G4BN6%252CB07N2V5CL2%252CB00CYZNF56%252CB01MY8FF4B%252CB07FMVCD9L%252CB07H92LLZ1%252CB07N8HZ1N4%252CB005M4VGNE",2,"249;249"
